spliced,unspliced,Entry,Length,spliced_peptides_per_thousand_residues
0.0,1.0,Q9UBC2,864,0.0
0.0,1.0,Q9BPZ3,127,0.0
0.0,1.0,Q9P2L0,1181,0.0
0.0,6.0,Q96N67,2140,0.0
0.0,1.0,Q9P2K6,505,0.0
0.0,3.0,Q96N96,652,0.0
0.0,2.0,Q9P2J5,1176,0.0
0.0,4.0,Q9P2J3,617,0.0
0.0,1.0,Q9H6T3,665,0.0
0.0,1.0,Q9P2H5,1018,0.0
0.0,1.0,Q96NB3,372,0.0
0.0,1.0,Q9P2H3,777,0.0
0.0,1.0,Q9H6U6,928,0.0
0.0,2.0,Q9H6V9,325,0.0
0.0,1.0,Q96NC0,199,0.0
0.0,1.0,Q9BPZ7,522,0.0
0.0,1.0,Q9H6X2,564,0.0
0.0,5.0,Q96NE9,622,0.0
0.0,5.0,Q9H6S0,1430,0.0
0.0,1.0,Q9P2M7,1197,0.0
0.0,1.0,Q9UBC1,381,0.0
0.0,3.0,Q9BQ04,359,0.0
0.0,3.0,Q9UBB9,837,0.0
0.0,2.0,Q9UBB6,729,0.0
0.0,2.0,Q9UBB4,475,0.0
0.0,1.0,Q9P2T1,348,0.0
0.0,1.0,Q9H6P5,420,0.0
0.0,1.0,Q96N19,417,0.0
0.0,1.0,Q96N20,296,0.0
0.0,2.0,Q9H6Q4,476,0.0
0.0,4.0,Q9H6R4,1146,0.0
0.0,2.0,Q9P2Q2,1039,0.0
0.0,4.0,Q9P2P5,1572,0.0
0.0,1.0,Q9P2P1,1898,0.0
0.0,3.0,Q9P2N6,904,0.0
0.0,2.0,Q96N64,755,0.0
0.0,1.0,Q9H6R7,721,0.0
0.0,1.0,Q9H7M6,989,0.0
0.0,3.0,Q6NUQ1,792,0.0
0.0,4.0,Q969X6,686,0.0
0.0,1.0,P30050,165,0.0
0.0,1.0,P30460,362,0.0
0.0,2.0,P30414,1462,0.0
0.0,4.0,P30279,289,0.0
0.0,4.0,P30260,824,0.0
0.0,1.0,P30154,601,0.0
0.0,1.0,P30086,187,0.0
0.0,1.0,P30085,196,0.0
0.0,2.0,P30044,214,0.0
0.0,1.0,P32314,431,0.0
0.0,2.0,P30043,206,0.0
0.0,2.0,P30042,268,0.0
0.0,1.0,P30041,224,0.0
0.0,3.0,P30040,261,0.0
0.0,12.0,P29966,332,0.0
0.0,1.0,P29597,1187,0.0
0.0,4.0,P29590,882,0.0
0.0,1.0,P30464,362,0.0
0.0,1.0,P30501,366,0.0
0.0,1.0,P30536,169,0.0
0.0,2.0,P30559,389,0.0
0.0,1.0,P32248,378,0.0
0.0,1.0,P32019,993,0.0
0.0,1.0,P31994,310,0.0
0.0,3.0,P31948,543,0.0
0.0,1.0,P31946,246,0.0
0.0,2.0,P31942,346,0.0
0.0,6.0,P31751,481,0.0
0.0,4.0,P31689,397,0.0
0.0,1.0,P31321,381,0.0
0.0,1.0,P31271,388,0.0
0.0,7.0,P31153,395,0.0
0.0,6.0,P31150,447,0.0
0.0,1.0,P31146,461,0.0
0.0,1.0,P30838,453,0.0
0.0,1.0,P30825,629,0.0
0.0,2.0,P29558,406,0.0
0.0,1.0,P29374,1257,0.0
0.0,1.0,P29373,138,0.0
0.0,2.0,P26447,101,0.0
0.0,3.0,P26368,475,0.0
0.0,6.0,P26232,953,0.0
0.0,4.0,P26196,483,0.0
0.0,6.0,P26038,577,0.0
0.0,7.0,P25789,261,0.0
0.0,1.0,P25788,255,0.0
0.0,5.0,P25787,234,0.0
0.0,2.0,P25786,263,0.0
0.0,1.0,P25705,553,0.0
0.0,2.0,P25685,340,0.0
0.0,1.0,P25490,414,0.0
0.0,1.0,P25440,801,0.0
0.0,1.0,P25398,132,0.0
0.0,6.0,P25205,808,0.0
0.0,3.0,P25098,689,0.0
0.0,1.0,P26440,423,0.0
0.0,5.0,P26599,531,0.0
0.0,3.0,P29350,595,0.0
0.0,4.0,P26640,1264,0.0
0.0,2.0,P29218,277,0.0
0.0,7.0,P29084,291,0.0
0.0,2.0,P28908,595,0.0
0.0,2.0,P28749,1068,0.0
0.0,1.0,P28370,1054,0.0
0.0,1.0,P28288,659,0.0
0.0,3.0,P28074,263,0.0
0.0,3.0,P28072,239,0.0
0.0,3.0,P28065,219,0.0
0.0,2.0,P27707,260,0.0
0.0,3.0,P27694,616,0.0
0.0,1.0,P27449,155,0.0
0.0,1.0,P27361,379,0.0
0.0,1.0,P26842,260,0.0
0.0,6.0,P26641,437,0.0
0.0,1.0,P32249,361,0.0
0.0,1.0,P32322,319,0.0
0.0,1.0,P24863,283,0.0
0.0,1.0,P38571,399,0.0
0.0,1.0,P39880,1505,0.0
0.0,3.0,P39748,380,0.0
0.0,3.0,P39656,456,0.0
0.0,1.0,P39210,176,0.0
0.0,6.0,P39023,403,0.0
0.0,1.0,P38936,164,0.0
0.0,9.0,P38919,411,0.0
0.0,1.0,P38435,758,0.0
0.0,2.0,P32456,591,0.0
0.0,1.0,P38398,1863,0.0
0.0,5.0,P38159,391,0.0
0.0,1.0,P38117,255,0.0
0.0,7.0,P37802,199,0.0
0.0,1.0,P37287,484,0.0
0.0,1.0,P37198,522,0.0
0.0,4.0,P37108,136,0.0
0.0,2.0,P40222,546,0.0
0.0,4.0,P40306,273,0.0
0.0,2.0,P40337,213,0.0
0.0,1.0,P40617,200,0.0
0.0,2.0,P41279,467,0.0
0.0,1.0,P41273,254,0.0
0.0,2.0,P41236,205,0.0
0.0,6.0,P41229,1560,0.0
0.0,2.0,P41227,235,0.0
0.0,2.0,P41221,380,0.0
0.0,1.0,P41220,211,0.0
0.0,1.0,P41212,452,0.0
0.0,1.0,P41208,172,0.0
0.0,1.0,P41162,512,0.0
0.0,1.0,P41161,510,0.0
0.0,1.0,P40939,763,0.0
0.0,1.0,P40926,338,0.0
0.0,1.0,P40925,334,0.0
0.0,3.0,P40818,1118,0.0
0.0,4.0,P36873,323,0.0
0.0,1.0,P36639,197,0.0
0.0,2.0,P36543,226,0.0
0.0,1.0,P35354,604,0.0
0.0,5.0,P35251,1148,0.0
0.0,1.0,P35250,354,0.0
0.0,1.0,P35236,360,0.0
0.0,1.0,P35226,326,0.0
0.0,1.0,P35125,1406,0.0
0.0,4.0,P34932,840,0.0
0.0,4.0,P34897,504,0.0
0.0,3.0,P34896,483,0.0
0.0,13.0,P33992,734,0.0
0.0,2.0,P33981,857,0.0
0.0,7.0,P33897,745,0.0
0.0,7.0,P33552,79,0.0
0.0,1.0,P33527,1531,0.0
0.0,3.0,P32969,192,0.0
0.0,3.0,P32929,405,0.0
0.0,1.0,P35268,128,0.0
0.0,1.0,P35548,267,0.0
0.0,1.0,P36542,298,0.0
0.0,1.0,P35568,1242,0.0
0.0,2.0,P36507,400,0.0
0.0,2.0,P36406,574,0.0
0.0,2.0,P36405,182,0.0
0.0,1.0,P36404,184,0.0
0.0,1.0,P35998,433,0.0
0.0,1.0,P35968,1356,0.0
0.0,1.0,P35869,848,0.0
0.0,1.0,P35813,382,0.0
0.0,4.0,P35790,457,0.0
0.0,9.0,P35659,375,0.0
0.0,3.0,P35658,2090,0.0
0.0,2.0,P35637,526,0.0
0.0,1.0,P35613,385,0.0
0.0,3.0,P35611,737,0.0
0.0,4.0,P35610,550,0.0
0.0,1.0,P24864,410,0.0
0.0,1.0,P24844,172,0.0
0.0,2.0,P11216,843,0.0
0.0,1.0,P15104,373,0.0
0.0,1.0,P15735,406,0.0
0.0,1.0,P15531,152,0.0
0.0,3.0,P15391,556,0.0
0.0,2.0,P15311,586,0.0
0.0,2.0,P15291,398,0.0
0.0,2.0,P15289,507,0.0
0.0,2.0,P15260,489,0.0
0.0,1.0,P15056,766,0.0
0.0,1.0,P17676,345,0.0
0.0,3.0,P15036,469,0.0
0.0,1.0,P14868,501,0.0
0.0,1.0,P14854,86,0.0
0.0,1.0,P14784,551,0.0
0.0,4.0,P14735,1019,0.0
0.0,1.0,P14679,529,0.0
0.0,3.0,P14635,433,0.0
0.0,2.0,P15907,406,0.0
0.0,6.0,P15954,63,0.0
0.0,5.0,P16070,742,0.0
0.0,3.0,P16402,221,0.0
0.0,4.0,P17612,351,0.0
0.0,2.0,P17483,251,0.0
0.0,6.0,P17480,764,0.0
0.0,1.0,P17301,1181,0.0
0.0,3.0,P17275,347,0.0
0.0,1.0,P17181,557,0.0
0.0,4.0,P17174,413,0.0
0.0,2.0,P17036,446,0.0
0.0,1.0,P17028,368,0.0
0.0,1.0,P16989,372,0.0
0.0,2.0,P16949,149,0.0
0.0,10.0,P16885,1265,0.0
0.0,2.0,P16615,1042,0.0
0.0,4.0,P16520,340,0.0
0.0,1.0,P16455,207,0.0
0.0,1.0,P14598,390,0.0
0.0,2.0,P14550,325,0.0
0.0,3.0,P14543,1247,0.0
0.0,2.0,P12955,493,0.0
0.0,3.0,P12755,728,0.0
0.0,2.0,P12694,445,0.0
0.0,3.0,P12110,1019,0.0
0.0,4.0,P12081,509,0.0
0.0,12.0,P12004,261,0.0
0.0,6.0,P11926,461,0.0
0.0,3.0,P11908,318,0.0
0.0,1.0,P11802,303,0.0
0.0,2.0,P11766,374,0.0
0.0,7.0,P11717,2491,0.0
0.0,1.0,P11474,423,0.0
0.0,7.0,P11413,515,0.0
0.0,5.0,P11387,765,0.0
0.0,2.0,P11310,421,0.0
0.0,3.0,P11279,417,0.0
0.0,2.0,P12757,684,0.0
0.0,4.0,P12956,609,0.0
0.0,6.0,P14406,83,0.0
0.0,3.0,P13051,313,0.0
0.0,1.0,P14316,349,0.0
0.0,3.0,P14174,115,0.0
0.0,3.0,P13995,350,0.0
0.0,4.0,P13807,737,0.0
0.0,1.0,P13804,333,0.0
0.0,1.0,P13798,732,0.0
0.0,1.0,P13797,630,0.0
0.0,6.0,P13796,627,0.0
0.0,1.0,P13765,273,0.0
0.0,2.0,P13747,358,0.0
0.0,1.0,P13716,330,0.0
0.0,1.0,P13674,534,0.0
0.0,3.0,P13612,1032,0.0
0.0,2.0,P13473,410,0.0
0.0,7.0,P13073,169,0.0
0.0,1.0,P17655,700,0.0
0.0,2.0,P17707,334,0.0
0.0,4.0,P24752,427,0.0
0.0,2.0,P22033,750,0.0
0.0,2.0,P22415,310,0.0
0.0,6.0,P22307,547,0.0
0.0,5.0,P22234,425,0.0
0.0,2.0,P22102,1010,0.0
0.0,6.0,P22090,263,0.0
0.0,5.0,P22087,321,0.0
0.0,5.0,P22059,807,0.0
0.0,2.0,P21796,283,0.0
0.0,4.0,P17812,591,0.0
0.0,2.0,P21675,1872,0.0
0.0,1.0,P21589,574,0.0
0.0,1.0,P21283,382,0.0
0.0,1.0,P21266,225,0.0
0.0,5.0,P21127,795,0.0
0.0,2.0,P20749,454,0.0
0.0,3.0,P20701,1170,0.0
0.0,7.0,P22626,353,0.0
0.0,1.0,P22794,236,0.0
0.0,1.0,P22830,423,0.0
0.0,3.0,P23193,301,0.0
0.0,2.0,P24557,533,0.0
0.0,1.0,P24468,414,0.0
0.0,1.0,P24385,295,0.0
0.0,19.0,P23921,792,0.0
0.0,1.0,P23771,443,0.0
0.0,3.0,P23743,735,0.0
0.0,1.0,P23610,371,0.0
0.0,2.0,P23588,611,0.0
0.0,6.0,P23528,166,0.0
0.0,3.0,P23527,126,0.0
0.0,5.0,P23497,879,0.0
0.0,3.0,P23458,1154,0.0
0.0,3.0,P23284,216,0.0
0.0,3.0,P23258,451,0.0
0.0,1.0,P23219,599,0.0
0.0,3.0,P20700,586,0.0
0.0,2.0,P20674,150,0.0
0.0,2.0,P20618,241,0.0
0.0,6.0,P19388,210,0.0
0.0,6.0,P19338,710,0.0
0.0,2.0,P19256,250,0.0
0.0,2.0,P19021,973,0.0
0.0,2.0,P18887,633,0.0
0.0,1.0,P18859,108,0.0
0.0,5.0,P18858,919,0.0
0.0,1.0,P18627,525,0.0
0.0,4.0,P18206,1134,0.0
0.0,1.0,P18084,799,0.0
0.0,3.0,P18077,110,0.0
0.0,1.0,P18031,435,0.0
0.0,4.0,P17980,439,0.0
0.0,1.0,P17948,1338,0.0
0.0,3.0,P17931,250,0.0
0.0,3.0,P17858,780,0.0
0.0,4.0,P19387,275,0.0
0.0,1.0,P19404,249,0.0
0.0,6.0,P20592,715,0.0
0.0,1.0,P19474,475,0.0
0.0,2.0,P20393,614,0.0
0.0,2.0,P20340,208,0.0
0.0,1.0,P20339,215,0.0
0.0,1.0,P20290,206,0.0
0.0,1.0,P20226,339,0.0
0.0,5.0,P20073,488,0.0
0.0,1.0,P20042,333,0.0
0.0,1.0,P20036,260,0.0
0.0,2.0,P20023,1033,0.0
0.0,2.0,P19878,526,0.0
0.0,3.0,P19793,462,0.0
0.0,3.0,P19784,350,0.0
0.0,2.0,P19634,815,0.0
0.0,7.0,P19525,551,0.0
0.0,2.0,P19484,476,0.0
0.0,1.0,P41440,591,0.0
0.0,1.0,P41743,596,0.0
0.0,1.0,P42126,302,0.0
0.0,6.0,P57076,290,0.0
0.0,1.0,P59923,1031,0.0
0.0,1.0,P59045,1033,0.0
0.0,1.0,P58317,390,0.0
0.0,1.0,P57764,484,0.0
0.0,2.0,P57740,925,0.0
0.0,1.0,P57729,211,0.0
0.0,3.0,P57086,179,0.0
0.0,1.0,P57071,1507,0.0
0.0,3.0,P61289,254,0.0
0.0,1.0,P57054,158,0.0
0.0,1.0,P56962,302,0.0
0.0,2.0,P56589,373,0.0
0.0,1.0,P56556,154,0.0
0.0,2.0,P56524,1084,0.0
0.0,1.0,P56378,58,0.0
0.0,2.0,P56282,527,0.0
0.0,1.0,P60174,286,0.0
0.0,2.0,P60510,307,0.0
0.0,1.0,P60520,117,0.0
0.0,2.0,P60602,79,0.0
0.0,3.0,P61247,264,0.0
0.0,2.0,P61218,127,0.0
0.0,4.0,P61204,181,0.0
0.0,3.0,P61163,376,0.0
0.0,4.0,P61158,418,0.0
0.0,3.0,P61081,183,0.0
0.0,3.0,P61077,147,0.0
0.0,4.0,P61011,504,0.0
0.0,5.0,P61009,180,0.0
0.0,1.0,P61006,207,0.0
0.0,1.0,P60983,142,0.0
0.0,1.0,P60903,97,0.0
0.0,3.0,P60900,246,0.0
0.0,1.0,P60763,192,0.0
0.0,1.0,P60604,165,0.0
0.0,2.0,P56279,114,0.0
0.0,3.0,P56192,900,0.0
0.0,1.0,P55957,195,0.0
0.0,1.0,P55011,1212,0.0
0.0,2.0,P54920,295,0.0
0.0,1.0,P54821,245,0.0
0.0,2.0,P54762,984,0.0
0.0,1.0,P54725,363,0.0
0.0,2.0,P54709,279,0.0
0.0,1.0,P54619,331,0.0
0.0,1.0,P54578,494,0.0
0.0,2.0,P54277,932,0.0
0.0,1.0,P54274,439,0.0
0.0,1.0,P54259,1190,0.0
0.0,5.0,P54136,660,0.0
0.0,2.0,P54132,1417,0.0
0.0,5.0,P53999,127,0.0
0.0,6.0,P53990,364,0.0
0.0,2.0,P53814,917,0.0
0.0,2.0,P55008,147,0.0
0.0,2.0,P55036,377,0.0
0.0,5.0,P55884,814,0.0
0.0,1.0,P55039,364,0.0
0.0,1.0,P55851,309,0.0
0.0,2.0,P55795,449,0.0
0.0,2.0,P55789,205,0.0
0.0,1.0,P55769,128,0.0
0.0,1.0,P55345,433,0.0
0.0,2.0,P55327,224,0.0
0.0,5.0,P55209,391,0.0
0.0,2.0,P55197,1068,0.0
0.0,2.0,P55145,182,0.0
0.0,3.0,P55084,474,0.0
0.0,3.0,P55081,439,0.0
0.0,1.0,P55060,971,0.0
0.0,1.0,P55055,460,0.0
0.0,2.0,P55042,308,0.0
0.0,1.0,P55040,296,0.0
0.0,3.0,P61254,145,0.0
0.0,1.0,P61421,351,0.0
0.0,8.0,P42224,750,0.0
0.0,1.0,P62995,288,0.0
0.0,2.0,P63272,117,0.0
0.0,1.0,P63244,317,0.0
0.0,7.0,P63220,83,0.0
0.0,3.0,P63167,89,0.0
0.0,2.0,P63165,101,0.0
0.0,1.0,P63098,170,0.0
0.0,7.0,P63092,394,0.0
0.0,2.0,P62979,156,0.0
0.0,1.0,P61457,104,0.0
0.0,2.0,P62952,87,0.0
0.0,4.0,P62937,165,0.0
0.0,2.0,P62913,178,0.0
0.0,4.0,P62910,135,0.0
0.0,10.0,P62906,217,0.0
0.0,6.0,P62899,125,0.0
0.0,1.0,P62891,51,0.0
0.0,2.0,P63313,44,0.0
0.0,1.0,P67775,309,0.0
0.0,1.0,P67809,324,0.0
0.0,2.0,P67812,179,0.0
0.0,6.0,P81605,110,0.0
0.0,1.0,P81274,684,0.0
0.0,4.0,P80217,286,0.0
0.0,1.0,P78560,199,0.0
0.0,1.0,P78417,241,0.0
0.0,1.0,P78382,337,0.0
0.0,2.0,P78362,688,0.0
0.0,1.0,P78352,724,0.0
0.0,13.0,P78347,998,0.0
0.0,2.0,P78345,283,0.0
0.0,2.0,P78316,857,0.0
0.0,1.0,P78312,1265,0.0
0.0,1.0,P68402,229,0.0
0.0,6.0,P68400,391,0.0
0.0,1.0,P67936,248,0.0
0.0,3.0,P62888,115,0.0
0.0,2.0,P62877,108,0.0
0.0,8.0,P62875,67,0.0
0.0,3.0,P62269,152,0.0
0.0,10.0,P62249,146,0.0
0.0,3.0,P62244,130,0.0
0.0,2.0,P62195,406,0.0
0.0,4.0,P62140,327,0.0
0.0,8.0,P62081,194,0.0
0.0,1.0,P62072,90,0.0
0.0,6.0,P61978,463,0.0
0.0,1.0,P61927,97,0.0
0.0,2.0,P61803,113,0.0
0.0,16.0,P61769,119,0.0
0.0,1.0,P61764,594,0.0
0.0,7.0,P61619,476,0.0
0.0,4.0,P61604,102,0.0
0.0,5.0,P61599,178,0.0
0.0,2.0,P61587,244,0.0
0.0,2.0,P62256,183,0.0
0.0,3.0,P62277,151,0.0
0.0,13.0,P62861,59,0.0
0.0,1.0,P62304,92,0.0
0.0,3.0,P62857,69,0.0
0.0,1.0,P62854,115,0.0
0.0,3.0,P62841,145,0.0
0.0,7.0,P62829,140,0.0
0.0,5.0,P62826,216,0.0
0.0,1.0,P62820,205,0.0
0.0,7.0,P62753,249,0.0
0.0,11.0,P62750,156,0.0
0.0,1.0,P62714,309,0.0
0.0,2.0,P62701,263,0.0
0.0,4.0,P62699,121,0.0
0.0,10.0,P62424,266,0.0
0.0,1.0,P62328,44,0.0
0.0,1.0,P62324,171,0.0
0.0,1.0,P62316,118,0.0
0.0,3.0,P53803,58,0.0
0.0,3.0,P53801,180,0.0
0.0,2.0,P53667,647,0.0
0.0,1.0,P48163,572,0.0
0.0,2.0,P48449,732,0.0
0.0,3.0,P48436,509,0.0
0.0,1.0,P48426,406,0.0
0.0,2.0,P48382,616,0.0
0.0,3.0,P48201,142,0.0
0.0,5.0,P48200,963,0.0
0.0,1.0,P48169,554,0.0
0.0,3.0,P48059,325,0.0
0.0,2.0,P53634,463,0.0
0.0,9.0,P48047,213,0.0
0.0,1.0,P47992,114,0.0
0.0,1.0,P47985,274,0.0
0.0,5.0,P47974,494,0.0
0.0,1.0,P47756,277,0.0
0.0,3.0,P47755,286,0.0
0.0,3.0,P47712,749,0.0
0.0,1.0,P48454,512,0.0
0.0,12.0,P48556,350,0.0
0.0,1.0,P48595,397,0.0
0.0,3.0,P48643,541,0.0
0.0,1.0,P49427,236,0.0
0.0,1.0,P49419,539,0.0
0.0,1.0,P49406,292,0.0
0.0,1.0,P49354,379,0.0
0.0,2.0,P49336,464,0.0
0.0,4.0,P49321,788,0.0
0.0,3.0,P49257,510,0.0
0.0,2.0,P49189,494,0.0
0.0,2.0,P49184,302,0.0
0.0,1.0,P49023,591,0.0
0.0,1.0,P49006,195,0.0
0.0,1.0,P49005,469,0.0
0.0,1.0,P48960,835,0.0
0.0,2.0,P48729,337,0.0
0.0,4.0,P48651,473,0.0
0.0,4.0,P46977,705,0.0
0.0,3.0,P46952,286,0.0
0.0,4.0,P46939,3433,0.0
0.0,1.0,P43405,635,0.0
0.0,1.0,P43356,314,0.0
0.0,4.0,P43304,727,0.0
0.0,1.0,P43268,484,0.0
0.0,1.0,P43250,576,0.0
0.0,2.0,P43034,410,0.0
0.0,9.0,P42858,3142,0.0
0.0,2.0,P42785,496,0.0
0.0,2.0,P42771,156,0.0
0.0,1.0,P42766,123,0.0
0.0,2.0,P42704,1394,0.0
0.0,2.0,P42696,430,0.0
0.0,3.0,P42694,1942,0.0
0.0,6.0,P42677,84,0.0
0.0,1.0,P42331,645,0.0
0.0,1.0,P42263,894,0.0
0.0,2.0,P43403,619,0.0
0.0,2.0,P43490,491,0.0
0.0,1.0,P46937,504,0.0
0.0,1.0,P43897,325,0.0
0.0,2.0,P46783,165,0.0
0.0,5.0,P46782,204,0.0
0.0,2.0,P46778,160,0.0
0.0,3.0,P46777,297,0.0
0.0,5.0,P46776,148,0.0
0.0,1.0,P46734,347,0.0
0.0,1.0,P46695,156,0.0
0.0,2.0,P46531,2555,0.0
0.0,5.0,P46379,1132,0.0
0.0,1.0,P46199,727,0.0
0.0,1.0,P46108,304,0.0
0.0,5.0,P46060,587,0.0
0.0,2.0,P45984,424,0.0
0.0,3.0,P45983,427,0.0
0.0,1.0,P45880,294,0.0
0.0,1.0,P49458,86,0.0
0.0,1.0,P49585,367,0.0
0.0,6.0,P49588,968,0.0
0.0,2.0,P52434,150,0.0
0.0,8.0,P52292,529,0.0
0.0,3.0,P51970,172,0.0
0.0,1.0,P51948,309,0.0
0.0,1.0,P51911,297,0.0
0.0,2.0,P51858,240,0.0
0.0,3.0,P51817,358,0.0
0.0,1.0,P51815,510,0.0
0.0,3.0,P51798,805,0.0
0.0,1.0,P51797,869,0.0
0.0,2.0,P51790,818,0.0
0.0,2.0,P51688,502,0.0
0.0,2.0,P51679,360,0.0
0.0,2.0,P51665,324,0.0
0.0,10.0,P51659,736,0.0
0.0,2.0,P51636,162,0.0
0.0,1.0,P52306,607,0.0
0.0,2.0,P52565,204,0.0
0.0,3.0,P51570,392,0.0
0.0,2.0,P52566,201,0.0
0.0,7.0,P53618,953,0.0
0.0,3.0,P53611,331,0.0
0.0,4.0,P53602,400,0.0
0.0,2.0,P53582,386,0.0
0.0,2.0,P53384,320,0.0
0.0,1.0,P53370,316,0.0
0.0,2.0,P53365,341,0.0
0.0,1.0,P53041,499,0.0
0.0,1.0,P52888,689,0.0
0.0,1.0,P52849,883,0.0
0.0,1.0,P52732,1056,0.0
0.0,1.0,P52657,109,0.0
0.0,1.0,P52655,376,0.0
0.0,3.0,P52630,851,0.0
0.0,9.0,P52597,415,0.0
0.0,2.0,P51571,173,0.0
0.0,7.0,P51530,1060,0.0
0.0,2.0,P49589,748,0.0
0.0,1.0,P49914,203,0.0
0.0,2.0,P49841,420,0.0
0.0,3.0,P49840,483,0.0
0.0,1.0,P49795,217,0.0
0.0,4.0,P49790,1475,0.0
0.0,6.0,P49773,126,0.0
0.0,2.0,P49761,638,0.0
0.0,1.0,P49760,499,0.0
0.0,1.0,P49759,484,0.0
0.0,1.0,P49754,854,0.0
0.0,3.0,P49748,655,0.0
0.0,2.0,P49721,201,0.0
0.0,5.0,P49720,205,0.0
0.0,2.0,P49682,368,0.0
0.0,2.0,P49643,509,0.0
0.0,2.0,P49642,420,0.0
0.0,1.0,P49848,677,0.0
0.0,5.0,P49961,510,0.0
0.0,2.0,P51451,505,0.0
0.0,3.0,P50238,77,0.0
0.0,1.0,P51398,398,0.0
0.0,2.0,P51397,102,0.0
0.0,1.0,P51151,201,0.0
0.0,4.0,P51149,207,0.0
0.0,7.0,P51114,621,0.0
0.0,5.0,P50995,505,0.0
0.0,1.0,P50897,306,0.0
0.0,4.0,P50613,346,0.0
0.0,1.0,P50591,281,0.0
0.0,3.0,P50552,380,0.0
0.0,1.0,P50454,418,0.0
0.0,1.0,P50453,376,0.0
0.0,1.0,P50452,374,0.0
0.0,5.0,P50416,773,0.0
0.0,3.0,P50395,445,0.0
0.0,1.0,P11274,1271,0.0
0.0,2.0,P11172,480,0.0
0.0,3.0,P82650,360,0.0
0.0,10.0,O43242,534,0.0
0.0,3.0,O43298,467,0.0
0.0,3.0,O43296,627,0.0
0.0,8.0,O43293,454,0.0
0.0,1.0,O43291,252,0.0
0.0,5.0,O43264,779,0.0
0.0,2.0,O43255,324,0.0
0.0,5.0,O43252,624,0.0
0.0,3.0,O43237,492,0.0
0.0,2.0,O43660,514,0.0
0.0,1.0,O43236,478,0.0
0.0,3.0,O43187,625,0.0
0.0,1.0,O43181,175,0.0
0.0,4.0,O43164,708,0.0
0.0,3.0,O43148,476,0.0
0.0,1.0,O15552,330,0.0
0.0,1.0,O15535,394,0.0
0.0,4.0,O43399,206,0.0
0.0,2.0,O43402,210,0.0
0.0,1.0,O43405,550,0.0
0.0,2.0,O43427,364,0.0
0.0,6.0,O43633,222,0.0
0.0,1.0,O43623,268,0.0
0.0,1.0,O43617,180,0.0
0.0,4.0,O43598,174,0.0
0.0,1.0,O43592,962,0.0
0.0,1.0,O43566,566,0.0
0.0,3.0,O43556,437,0.0
0.0,2.0,O43542,346,0.0
0.0,1.0,O43529,356,0.0
0.0,2.0,O43526,872,0.0
0.0,2.0,O43516,503,0.0
0.0,1.0,O43504,91,0.0
0.0,1.0,O43502,376,0.0
0.0,2.0,O43493,480,0.0
0.0,1.0,O43482,229,0.0
0.0,1.0,O15525,162,0.0
0.0,1.0,O15524,211,0.0
0.0,4.0,O15519,480,0.0
0.0,3.0,O15269,473,0.0
0.0,1.0,O15264,365,0.0
0.0,1.0,O15259,732,0.0
0.0,5.0,O15254,700,0.0
0.0,1.0,O15244,555,0.0
0.0,6.0,O15239,70,0.0
0.0,2.0,O15226,690,0.0
0.0,1.0,O15217,222,0.0
0.0,6.0,O15212,129,0.0
0.0,1.0,O15195,856,0.0
0.0,2.0,O15182,167,0.0
0.0,1.0,O15172,72,0.0
0.0,2.0,O15169,862,0.0
0.0,3.0,O15160,346,0.0
0.0,4.0,O15144,300,0.0
0.0,1.0,O15143,372,0.0
0.0,1.0,O15266,292,0.0
0.0,1.0,O15297,605,0.0
0.0,2.0,O15514,142,0.0
0.0,1.0,O15347,200,0.0
0.0,5.0,O15511,151,0.0
0.0,1.0,O15504,423,0.0
0.0,1.0,O15492,202,0.0
0.0,1.0,O15484,640,0.0
0.0,1.0,O15440,1437,0.0
0.0,7.0,O15439,1325,0.0
0.0,1.0,O15409,715,0.0
0.0,8.0,O15397,1037,0.0
0.0,1.0,O15392,142,0.0
0.0,1.0,O15389,551,0.0
0.0,1.0,O15382,392,0.0
0.0,1.0,O15372,352,0.0
0.0,1.0,O15370,315,0.0
0.0,1.0,O15357,1258,0.0
0.0,1.0,O15355,546,0.0
0.0,1.0,O43639,380,0.0
0.0,1.0,O43663,620,0.0
0.0,1.0,O15118,1278,0.0
0.0,2.0,O60381,514,0.0
0.0,5.0,O60502,916,0.0
0.0,4.0,O60493,162,0.0
0.0,15.0,O60488,711,0.0
0.0,1.0,O60486,1568,0.0
0.0,2.0,O60478,399,0.0
0.0,1.0,O60427,444,0.0
0.0,1.0,O60423,1300,0.0
0.0,1.0,O60361,137,0.0
0.0,4.0,O43665,173,0.0
0.0,2.0,O60356,82,0.0
0.0,1.0,O60347,775,0.0
0.0,1.0,O60344,883,0.0
0.0,7.0,O60337,910,0.0
0.0,1.0,O60333,1816,0.0
0.0,1.0,O60331,668,0.0
0.0,1.0,O60318,1980,0.0
0.0,7.0,O60506,623,0.0
0.0,1.0,O60508,579,0.0
0.0,1.0,O60512,393,0.0
0.0,1.0,O60547,372,0.0
0.0,2.0,O60725,284,0.0
0.0,2.0,O60716,968,0.0
0.0,3.0,O60711,386,0.0
0.0,2.0,O60701,494,0.0
0.0,1.0,O60683,326,0.0
0.0,2.0,O60682,206,0.0
0.0,1.0,O60675,156,0.0
0.0,2.0,O60674,1132,0.0
0.0,4.0,O60673,3130,0.0
0.0,3.0,O60671,282,0.0
